finding_id,ruleId,file,line,message,security_severity,problem_severity,precision,CWE/tags,runtime_scope,trust_boundary,reachability,disposition,evidence,remediation_required,test_evidence,final_status,final_sarif_presence
d61f1791387e352c,py/cyclic-import,bd_platform/market_analysis_layer.py,726,Import of module [bd_platform.pro_trader_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
c168e59d9fb4b66a,py/cyclic-import,bd_platform/market_analysis_layer.py,727,Import of module [bd_platform.whales_institutional_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
33f5cd08cabb8055,py/cyclic-import,market_fetcher_hub.py,9,Import of module [config](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
98502caab3459da9,py/cyclic-import,market_fetcher_hub.py,19,Import of module [ccxt_market_fetcher](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
627293033cd1d26c,py/cyclic-import,market_fetcher_hub.py,25,Import of module [coingecko_cex_fetcher](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
fa17563d9d1223b1,py/cyclic-import,market_fetcher_hub.py,31,Import of module [dex_fetcher](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
a47ecee866899659,py/cyclic-import,market_fetcher_hub.py,37,Import of module [perp_dex_fetcher](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
ca9bb5a87444027e,py/cyclic-import,market_fetcher_hub.py,48,Import of module [ccxt_market_fetcher](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
67f72665c9de3247,py/cyclic-import,market_fetcher_hub.py,54,Import of module [perp_dex_fetcher](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
1dd1a7c6d2a8a990,py/cyclic-import,market_fetcher_hub.py,67,Import of module [dex_fetcher](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
ea6ac7445f05f542,py/cyclic-import,market_fetcher_hub.py,74,Import of module [perp_dex_fetcher](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
f53ed4986b3d272d,py/cyclic-import,market_fetcher_hub.py,81,Import of module [coingecko_cex_fetcher](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
c88b73af00245283,py/cyclic-import,market_fetcher_hub.py,95,Import of module [dex_fetcher](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
8b7069c45c7d667e,py/cyclic-import,market_fetcher_hub.py,107,Import of module [ccxt_market_fetcher](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
2cd93c37d6015d4f,py/cyclic-import,market_fetcher_hub.py,116,Import of module [perp_dex_fetcher](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
52219d9bc8c2c3b0,py/cyclic-import,market_fetcher_hub.py,122,Import of module [exchange_adapters](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
8ca73f21c8aa139b,py/cyclic-import,market_fetcher_hub.py,130,Import of module [exchange_adapters](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
7c9cedb7f2f0763b,py/cyclic-import,market_fetcher_hub.py,144,Import of module [ccxt_market_fetcher](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
a9c55da243f7584f,py/cyclic-import,market_fetcher_hub.py,153,Import of module [coingecko_cex_fetcher](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
053c3f2d9c7e3f4c,py/cyclic-import,market_fetcher_hub.py,162,Import of module [dex_fetcher](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
74ae479e4f8a73dc,py/cyclic-import,market_fetcher_hub.py,171,Import of module [perp_dex_fetcher](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
3ba7e03127f3719e,py/cyclic-import,market_fetcher_hub.py,184,Import of module [ccxt_market_fetcher](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
c38c18c34f005acb,py/cyclic-import,ml/market_replay_bootstrap.py,19,Import of module [ml.labeling_pipeline](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
91593b9308237b55,py/cyclic-import,mfa_service.py,16,Import of module [config](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
3885d0b6f31ad73c,py/cyclic-import,mfa_service.py,107,Import of module [database](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
31b6df8add3fc482,py/cyclic-import,mfa_service.py,120,Import of module [database](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
4f42043af6c57d9b,py/cyclic-import,mfa_service.py,135,Import of module [database](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
6792670e630875eb,py/cyclic-import,mfa_service.py,160,Import of module [database](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
a078fefeaa6893b0,py/cyclic-import,mfa_service.py,177,Import of module [database](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
aa76bac8ad6d425b,py/cyclic-import,blackdark/data/migrate.py,12,Import of module [blackdark.data.db](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
0e52be4af6510e1e,py/cyclic-import,model_weights_guard.py,83,Import of module [weight_aggregator](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
c6fe0429ad23f012,py/cyclic-import,oauth_service.py,158,Import of module [auth_service](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
daa2f7dc4a91df43,py/cyclic-import,oauth_service.py,159,Import of module [database](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
d1637709e37d4567,py/cyclic-import,cap646/official_batch_production.py,46,Import of module [cap646.institutional_official_production](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
a31aa458b484b45f,py/cyclic-import,cap646/handlers/onchain.py,53,Import of module [cap646.batch02_production](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
168077ffef225fd7,py/cyclic-import,bd_platform/onchain_defi_sources_layer.py,499,Import of module [bd_platform.intelligence_analysis_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
1d40d080946aa2dd,py/cyclic-import,bd_platform/onchain_defi_sources_layer.py,512,Import of module [bd_platform.pro_trader_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
73ab3adb9ff40eb3,py/cyclic-import,bd_platform/onchain_platform_layer.py,134,Import of module [bd_platform.risk_infrastructure_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
22112a51d85d41c0,py/cyclic-import,bd_platform/onchain_platform_layer.py,324,Import of module [bd_platform.risk_infrastructure_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
841484dcfeb46f15,py/cyclic-import,bd_platform/onchain_platform_layer.py,330,Import of module [bd_platform.derivatives_ta_research_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
65e8be2821bd3a70,py/cyclic-import,bd_platform/onchain_platform_layer.py,336,Import of module [bd_platform.intelligence_ux_extensions_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
872043d50e1ddafb,py/cyclic-import,bd_platform/onchain_platform_layer.py,635,Import of module [bd_platform.infra_intelligence_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
5f08f633e481f720,py/cyclic-import,bd_platform/onchain_platform_layer.py,636,Import of module [bd_platform.pro_trader_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
ce63414b410fe5ca,py/cyclic-import,oracle_track_record.py,136,Import of module [database](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
dfb4ab4df8cc9ff5,py/cyclic-import,org_tenant.py,116,Import of module [org_tenant_store](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
7a3d8ff158e24a52,py/cyclic-import,org_tenant.py,153,Import of module [org_tenant_store](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
81a2f91606116c86,py/cyclic-import,org_tenant.py,161,Import of module [org_tenant_store](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
a424092628ddaf1c,py/cyclic-import,org_tenant.py,172,Import of module [org_tenant_store](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
f15873bd29338bac,py/cyclic-import,org_tenant.py,201,Import of module [org_tenant_store](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
b5466503f3b7de7c,py/cyclic-import,org_tenant.py,223,Import of module [org_tenant_store](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
1a1aa2479cfd09c5,py/cyclic-import,org_tenant.py,235,Import of module [org_tenant_store](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
c3557a5b7e9eeb97,py/cyclic-import,org_tenant.py,243,Import of module [org_tenant_store](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
356f446185eb03d1,py/cyclic-import,org_tenant.py,284,Import of module [org_tenant_store](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
2ab17cd997f3fd7e,py/cyclic-import,org_tenant_store.py,10,Import of module [org_tenant](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
e24a19f8fd918142,py/cyclic-import,pentest_attestation.py,290,Import of module [security_posture](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
32cdc4795e476abc,py/cyclic-import,perp_dex_fetcher.py,16,Import of module [config](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
0ba05888266476fc,py/cyclic-import,perp_dex_fetcher.py,190,Import of module [dex_fetcher](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
c8468ed5eae95e1a,py/cyclic-import,perp_dex_fetcher.py,203,Import of module [aggregator](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
373004a6fbc455be,py/cyclic-import,perp_dex_fetcher.py,242,Import of module [aggregator](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
7db0f8e516bc2bee,py/cyclic-import,platform_universe.py,21,Import of module [config](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
a39719895946b9a8,py/cyclic-import,platform_universe.py,79,Import of module [blackdark.canonical.resolver](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
775290e71d254949,py/cyclic-import,platform_universe.py,104,Import of module [database](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
7121fe8a5ce8265d,py/cyclic-import,postgres_backend.py,18,Import of module [config](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
d16b5f39968f3ac8,py/cyclic-import,postgres_backend.py,183,Import of module [database](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
f62a4c7d6999f73b,py/cyclic-import,postgres_backend.py,337,Import of module [database](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
6c374d329846a7fc,py/cyclic-import,bd_platform/pro_trader_layer.py,295,Import of module [bd_platform.retail_intelligence_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
a4a62e5b4fc05a11,py/cyclic-import,bd_platform/pro_trader_layer.py,406,Import of module [bd_platform.market_analysis_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
0dc34ce69a1d2196,py/cyclic-import,bd_platform/pro_trader_layer.py,412,Import of module [bd_platform.arbitrage_portfolio_ux_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
78939999bcdafffe,py/cyclic-import,bd_platform/pro_trader_layer.py,418,Import of module [bd_platform.onchain_defi_sources_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
7febc5528c7af6d2,py/cyclic-import,bd_platform/pro_trader_layer.py,526,Import of module [bd_platform.market_analysis_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
598156805cf2c20d,py/cyclic-import,bd_platform/pro_trader_layer.py,532,Import of module [bd_platform.onchain_platform_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
460ead79e91f5870,py/cyclic-import,bd_platform/pro_trader_layer.py,598,Import of module [bd_platform.market_analysis_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
c4efec1c49cf425f,py/cyclic-import,bd_platform/pro_trader_layer.py,604,Import of module [bd_platform.arbitrage_portfolio_ux_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
888d2ba595aec5cb,py/cyclic-import,bd_platform/pro_trader_layer.py,610,Import of module [bd_platform.intelligence_market_extensions_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
a0565f186a235fb8,py/cyclic-import,bd_platform/pro_trader_layer.py,743,Import of module [bd_platform.advanced_ta_risk_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
0a34768b9082e0a0,py/cyclic-import,bd_platform/pro_trader_layer.py,749,Import of module [bd_platform.intelligence_market_extensions_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
c1570ea30e57a5b6,py/cyclic-import,bd_platform/pro_trader_layer.py,785,Import of module [bd_platform.retail_intelligence_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
12a8722c90362724,py/cyclic-import,bd_platform/pro_trader_layer.py,794,Import of module [bd_platform.institutional_b2b_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
52f98a0158196439,py/cyclic-import,ml/regime_router.py,93,Import of module [ml.inference](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
7d127bbbebd620ed,py/cyclic-import,blackdark/canonical/registry.py,10,Import of module [config](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
6e5f1693179e66e5,py/cyclic-import,blackdark/canonical/registry.py,19,Import of module [platform_universe](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
b6b1918d0b4656fd,py/cyclic-import,blackdark/canonical/resolver.py,7,Import of module [blackdark.canonical.registry](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
7af63d1f39c58e8b,py/cyclic-import,bd_platform/retail_intelligence_layer.py,283,Import of module [bd_platform.data_sources_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
d45847f3c22d93ca,py/cyclic-import,bd_platform/risk_infrastructure_layer.py,447,Import of module [bd_platform.institutional_b2b_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
39597cb41d421fab,py/cyclic-import,bd_platform/risk_infrastructure_layer.py,470,Import of module [bd_platform.institutional_b2b_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
20882722d018c772,py/cyclic-import,bd_platform/risk_infrastructure_layer.py,552,Import of module [bd_platform.onchain_platform_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
bc8c0e2ce4366161,py/cyclic-import,bd_platform/risk_infrastructure_layer.py,575,Import of module [bd_platform.whales_institutional_layer](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
0d84bd405355ba66,py/cyclic-import,cap646/runtime.py,111,Import of module [cap978.verify](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
531cd7d151108ee4,py/cyclic-import,scale_readiness.py,40,Import of module [institutional_assurance](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
b35084983220b629,py/cyclic-import,scale_readiness.py,79,Import of module [viral_capacity](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
3b73dcb35d74a9d5,py/cyclic-import,scan_coordinator.py,51,Import of module [arbitrage_service](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
efc0fc89d23350a3,py/cyclic-import,security_auth.py,181,Import of module [auth_service](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
b5ef45d50f023e25,py/cyclic-import,security_auth.py,236,Import of module [admin_mfa](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
feba781839ecb138,py/cyclic-import,security_posture.py,12,Import of module [pentest_attestation](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
38b26d4b5bf167ba,py/cyclic-import,site_services.py,56,Import of module [commercial_support](1) begins an import cycle.,,recommendation,high,,production,internet_facing_api,production,QUALITY_TECHNICAL_DEBT,Stylistic/architectural finding without proven runtime/security impact.,no,n/a,accepted_debt,still_present_exact_line
