ruleId,name,problem_severity,security_severity,precision,tags,file,line,message
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,market_fetcher_hub.py,184,Import of module [ccxt_market_fetcher](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,ml/market_replay_bootstrap.py,19,Import of module [ml.labeling_pipeline](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,mfa_service.py,16,Import of module [config](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,mfa_service.py,107,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,mfa_service.py,120,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,mfa_service.py,135,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,mfa_service.py,160,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,mfa_service.py,177,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,blackdark/data/migrate.py,12,Import of module [blackdark.data.db](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,model_weights_guard.py,83,Import of module [weight_aggregator](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,oauth_service.py,158,Import of module [auth_service](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,oauth_service.py,159,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/official_batch_production.py,46,Import of module [cap646.institutional_official_production](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/handlers/onchain.py,53,Import of module [cap646.batch02_production](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/onchain_defi_sources_layer.py,499,Import of module [bd_platform.intelligence_analysis_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/onchain_defi_sources_layer.py,512,Import of module [bd_platform.pro_trader_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/onchain_platform_layer.py,134,Import of module [bd_platform.risk_infrastructure_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/onchain_platform_layer.py,324,Import of module [bd_platform.risk_infrastructure_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/onchain_platform_layer.py,330,Import of module [bd_platform.derivatives_ta_research_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/onchain_platform_layer.py,336,Import of module [bd_platform.intelligence_ux_extensions_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/onchain_platform_layer.py,635,Import of module [bd_platform.infra_intelligence_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/onchain_platform_layer.py,636,Import of module [bd_platform.pro_trader_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,oracle_track_record.py,136,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,org_tenant.py,116,Import of module [org_tenant_store](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,org_tenant.py,153,Import of module [org_tenant_store](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,org_tenant.py,161,Import of module [org_tenant_store](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,org_tenant.py,172,Import of module [org_tenant_store](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,org_tenant.py,201,Import of module [org_tenant_store](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,org_tenant.py,223,Import of module [org_tenant_store](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,org_tenant.py,235,Import of module [org_tenant_store](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,org_tenant.py,243,Import of module [org_tenant_store](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,org_tenant.py,284,Import of module [org_tenant_store](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,org_tenant_store.py,10,Import of module [org_tenant](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,pentest_attestation.py,290,Import of module [security_posture](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,perp_dex_fetcher.py,16,Import of module [config](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,perp_dex_fetcher.py,190,Import of module [dex_fetcher](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,perp_dex_fetcher.py,203,Import of module [aggregator](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,perp_dex_fetcher.py,242,Import of module [aggregator](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,platform_universe.py,21,Import of module [config](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,platform_universe.py,79,Import of module [blackdark.canonical.resolver](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,platform_universe.py,104,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,postgres_backend.py,18,Import of module [config](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,postgres_backend.py,183,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,postgres_backend.py,337,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/pro_trader_layer.py,295,Import of module [bd_platform.retail_intelligence_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/pro_trader_layer.py,406,Import of module [bd_platform.market_analysis_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/pro_trader_layer.py,412,Import of module [bd_platform.arbitrage_portfolio_ux_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/pro_trader_layer.py,418,Import of module [bd_platform.onchain_defi_sources_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/pro_trader_layer.py,526,Import of module [bd_platform.market_analysis_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/pro_trader_layer.py,532,Import of module [bd_platform.onchain_platform_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/pro_trader_layer.py,598,Import of module [bd_platform.market_analysis_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/pro_trader_layer.py,604,Import of module [bd_platform.arbitrage_portfolio_ux_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/pro_trader_layer.py,610,Import of module [bd_platform.intelligence_market_extensions_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/pro_trader_layer.py,743,Import of module [bd_platform.advanced_ta_risk_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/pro_trader_layer.py,749,Import of module [bd_platform.intelligence_market_extensions_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/pro_trader_layer.py,785,Import of module [bd_platform.retail_intelligence_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/pro_trader_layer.py,794,Import of module [bd_platform.institutional_b2b_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,ml/regime_router.py,93,Import of module [ml.inference](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,blackdark/canonical/registry.py,10,Import of module [config](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,blackdark/canonical/registry.py,19,Import of module [platform_universe](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,blackdark/canonical/resolver.py,7,Import of module [blackdark.canonical.registry](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/retail_intelligence_layer.py,283,Import of module [bd_platform.data_sources_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/risk_infrastructure_layer.py,447,Import of module [bd_platform.institutional_b2b_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/risk_infrastructure_layer.py,470,Import of module [bd_platform.institutional_b2b_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/risk_infrastructure_layer.py,552,Import of module [bd_platform.onchain_platform_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/risk_infrastructure_layer.py,575,Import of module [bd_platform.whales_institutional_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap646/runtime.py,111,Import of module [cap978.verify](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,scale_readiness.py,40,Import of module [institutional_assurance](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,scale_readiness.py,79,Import of module [viral_capacity](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,scan_coordinator.py,51,Import of module [arbitrage_service](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,security_auth.py,181,Import of module [auth_service](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,security_auth.py,236,Import of module [admin_mfa](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,security_posture.py,12,Import of module [pentest_attestation](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,site_services.py,56,Import of module [commercial_support](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,site_services.py,352,Import of module [viral_capacity](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,billing/subscription_engine.py,14,Import of module [config](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,billing/subscription_engine.py,16,Import of module [billing.audit_ledger](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,billing/subscription_engine.py,18,Import of module [billing.subscription_store](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,billing/subscription_engine.py,60,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,billing/subscription_engine.py,63,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,billing/subscription_engine.py,132,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,billing/subscription_store.py,35,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,billing/subscription_store.py,81,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,billing/subscription_store.py,94,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,billing/subscription_store.py,113,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,billing/subscription_store.py,153,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,billing/subscription_store.py,227,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,billing/subscription_store.py,248,Import of module [database](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,trust_os_lenses.py,196,Import of module [audience_routing](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap978/verify.py,12,Import of module [cap646.functional_dod](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap978/verify.py,50,Import of module [cap646.runtime](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,cap978/verify.py,108,Import of module [cap646.functional_dod](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,viral_capacity.py,507,Import of module [scale_readiness](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,billing/webhook_processor.py,147,Import of module [billing_service](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,weight_aggregator.py,15,Import of module [model_weights_guard](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/whales_institutional_layer.py,189,Import of module [bd_platform.market_analysis_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/whales_institutional_layer.py,212,Import of module [bd_platform.advanced_ta_risk_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/whales_institutional_layer.py,218,Import of module [bd_platform.risk_infrastructure_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/whales_institutional_layer.py,224,Import of module [bd_platform.arbitrage_portfolio_ux_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/whales_institutional_layer.py,407,Import of module [bd_platform.pro_trader_layer](1) begins an import cycle.
py/cyclic-import,py/cyclic-import,recommendation,,high,reliability;maintainability;modularity,bd_platform/whales_institutional_layer.py,475,Import of module [bd_platform.market_analysis_layer](1) begins an import cycle.
py/import-and-import-from,py/import-and-import-from,recommendation,,very-high,quality;maintainability;readability,tests/test_b2b_websocket_lifecycle.py,19,Module 'b2b_websocket_hub' is imported with both 'import' and 'import from'.
py/import-and-import-from,py/import-and-import-from,recommendation,,very-high,quality;maintainability;readability,tests/test_b2b_websocket_lifecycle.py,34,Module 'b2b_websocket_hub' is imported with both 'import' and 'import from'.
py/import-and-import-from,py/import-and-import-from,recommendation,,very-high,quality;maintainability;readability,tests/test_b2b_websocket_lifecycle.py,45,Module 'b2b_websocket_hub' is imported with both 'import' and 'import from'.
py/import-and-import-from,py/import-and-import-from,recommendation,,very-high,quality;maintainability;readability,tests/test_b2b_websocket_lifecycle.py,71,Module 'b2b_websocket_hub' is imported with both 'import' and 'import from'.
py/import-and-import-from,py/import-and-import-from,recommendation,,very-high,quality;maintainability;readability,tests/test_billing_subscription_engine.py,11,Module 'database' is imported with both 'import' and 'import from'.
py/import-and-import-from,py/import-and-import-from,recommendation,,very-high,quality;maintainability;readability,tests/cap646/test_dedicated_common.py,84,Module 'cap646.dedicated_common' is imported with both 'import' and 'import from'.
py/import-and-import-from,py/import-and-import-from,recommendation,,very-high,quality;maintainability;readability,tests/test_fee_matrix.py,9,Module 'fee_matrix' is imported with both 'import' and 'import from'.
py/import-and-import-from,py/import-and-import-from,recommendation,,very-high,quality;maintainability;readability,tests/test_heroes_strategy.py,59,Module 'discipline_mirror' is imported with both 'import' and 'import from'.
py/import-and-import-from,py/import-and-import-from,recommendation,,very-high,quality;maintainability;readability,tests/test_pentest_attestation.py,34,Module 'pentest_attestation' is imported with both 'import' and 'import from'.
py/import-and-import-from,py/import-and-import-from,recommendation,,very-high,quality;maintainability;readability,tests/test_pentest_attestation.py,51,Module 'pentest_attestation' is imported with both 'import' and 'import from'.
py/import-and-import-from,py/import-and-import-from,recommendation,,very-high,quality;maintainability;readability,tests/test_pentest_attestation.py,66,Module 'pentest_attestation' is imported with both 'import' and 'import from'.
py/import-and-import-from,py/import-and-import-from,recommendation,,very-high,quality;maintainability;readability,tests/test_pentest_attestation.py,102,Module 'pentest_attestation' is imported with both 'import' and 'import from'.
py/import-and-import-from,py/import-and-import-from,recommendation,,very-high,quality;maintainability;readability,tests/test_postgres_migration_integrity.py,30,Module 'postgres_backend' is imported with both 'import' and 'import from'.
py/import-and-import-from,py/import-and-import-from,recommendation,,very-high,quality;maintainability;readability,tests/test_postgres_migration_integrity.py,68,Module 'postgres_backend' is imported with both 'import' and 'import from'.
py/import-and-import-from,py/import-and-import-from,recommendation,,very-high,quality;maintainability;readability,tests/test_postgres_migration_integrity.py,125,Module 'postgres_backend' is imported with both 'import' and 'import from'.
py/import-and-import-from,py/import-and-import-from,recommendation,,very-high,quality;maintainability;readability,tests/test_production_e2e_hardening.py,13,Module 'database' is imported with both 'import' and 'import from'.
py/import-and-import-from,py/import-and-import-from,recommendation,,very-high,quality;maintainability;readability,tests/test_production_e2e_hardening.py,34,Module 'database' is imported with both 'import' and 'import from'.
py/import-and-import-from,py/import-and-import-from,recommendation,,very-high,quality;maintainability;readability,tests/test_site_companion_services.py,40,Module 'site_services' is imported with both 'import' and 'import from'.
py/import-and-import-from,py/import-and-import-from,recommendation,,very-high,quality;maintainability;readability,tests/test_sonar_new_coverage_closure.py,18,Module 'arbitrage_engine' is imported with both 'import' and 'import from'.
py/import-and-import-from,py/import-and-import-from,recommendation,,very-high,quality;maintainability;readability,tests/test_sonar_new_coverage_closure.py,138,Module 'path_safety' is imported with both 'import' and 'import from'.
py/import-and-import-from,py/import-and-import-from,recommendation,,very-high,quality;maintainability;readability,tests/test_universe_rollout.py,36,Module 'universe_rollout' is imported with both 'import' and 'import from'.
py/import-and-import-from,py/import-and-import-from,recommendation,,very-high,quality;maintainability;readability,tests/test_viral_capacity.py,170,Module 'viral_capacity' is imported with both 'import' and 'import from'.
py/unsafe-cyclic-import,py/unsafe-cyclic-import,error,,high,reliability;correctness;types,data_sources_registry.py,218,"'EXTRA_DATA_SOURCES' may not be defined if module [data_sources_extra](1) is imported before module [data_sources_registry](2), as the [definition](3) of EXTRA_DATA_SOURCES occurs after the cyclic [import](4) of data_sources_registry."
py/repeated-import,py/repeated-import,recommendation,,very-high,quality;maintainability;useless-code,dashboard.py,4660,"This import of module config is redundant, as it was previously imported [on line 49](1)."
py/repeated-import,py/repeated-import,recommendation,,very-high,quality;maintainability;useless-code,dashboard.py,4688,"This import of module config is redundant, as it was previously imported [on line 49](1)."
py/repeated-import,py/repeated-import,recommendation,,very-high,quality;maintainability;useless-code,database.py,2202,"This import of module config is redundant, as it was previously imported [on line 23](1)."
py/repeated-import,py/repeated-import,recommendation,,very-high,quality;maintainability;useless-code,database.py,3643,"This import of module config is redundant, as it was previously imported [on line 23](1)."
py/repeated-import,py/repeated-import,recommendation,,very-high,quality;maintainability;useless-code,database.py,4616,"This import of module json is redundant, as it was previously imported [on line 13](1)."
py/repeated-import,py/repeated-import,recommendation,,very-high,quality;maintainability;useless-code,database.py,4662,"This import of module json is redundant, as it was previously imported [on line 13](1)."
py/repeated-import,py/repeated-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/institutional_official_production.py,205,"This import of module importlib is redundant, as it was previously imported [on line 5](1)."
py/repeated-import,py/repeated-import,recommendation,,very-high,quality;maintainability;useless-code,tests/test_production_e2e_hardening.py,33,"This import of module asyncio is redundant, as it was previously imported [on line 5](1)."
py/repeated-import,py/repeated-import,recommendation,,very-high,quality;maintainability;useless-code,tests/test_subscription_dialect_safety.py,73,"This import of module asyncio is redundant, as it was previously imported [on line 5](1)."
py/repeated-import,py/repeated-import,recommendation,,very-high,quality;maintainability;useless-code,viral_capacity.py,99,"This import of module json is redundant, as it was previously imported [on line 18](1)."
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,api/routers/admin_billing.py,7,Import of 'Depends' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,decision_truth/admission.py,5,Import of 'Any' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,bd_platform/advanced_ta_risk_layer.py,12,Import of 'math' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,bd_platform/advanced_ta_risk_layer.py,14,Import of 'uuid' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,bd_platform/advanced_ta_risk_layer.py,17,Import of 'Literal' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,bd_platform/alpha_factor_ranking.py,5,Import of 'asyncio' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,blackdark/ingestion/alternative_me_connector.py,10,Import of 'json' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,arbitrage_engine.py,51,Import of 'WITHDRAWAL_FEE_USDT' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,scripts/audit_pdf_capabilities_checklist.py,6,Import of 'json' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch01_production.py,49,Import of 'ai_compliance_footer' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch02_dedicated.py,8,Import of 'time' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch02_dedicated.py,11,Import of '_addr' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch02_dedicated.py,15,Import of '_sym' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch02_production.py,16,Import of 'ai_compliance_footer' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch03_dedicated.py,12,Import of '_addr' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch03_dedicated.py,16,Import of '_sym' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch03_dedicated.py,17,Import of 'ai_compliance_footer' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch03_production.py,15,Import of 'ai_compliance_footer' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch07_dedicated.py,10,Import of '_addr' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch07_dedicated.py,13,Import of '_sym' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch08_dedicated.py,10,Import of '_addr' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch08_dedicated.py,13,Import of '_sym' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch09_dedicated.py,10,Import of '_addr' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch09_dedicated.py,13,Import of '_sym' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch10_dedicated.py,10,Import of '_addr' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch10_dedicated.py,13,Import of '_sym' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch11_dedicated.py,10,Import of '_addr' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch11_dedicated.py,13,Import of '_sym' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch12_dedicated.py,10,Import of '_addr' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch12_dedicated.py,13,Import of '_sym' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch13_dedicated.py,10,Import of '_addr' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch13_dedicated.py,13,Import of '_sym' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch14_dedicated.py,10,Import of '_addr' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch14_dedicated.py,13,Import of '_sym' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch15_dedicated.py,10,Import of '_addr' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch15_dedicated.py,13,Import of '_sym' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch16_dedicated.py,10,Import of '_addr' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch16_dedicated.py,13,Import of '_sym' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch17_dedicated.py,10,Import of '_addr' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch17_dedicated.py,13,Import of '_sym' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch18_dedicated.py,10,Import of '_addr' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch18_dedicated.py,13,Import of '_sym' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch19_dedicated.py,10,Import of '_addr' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch19_dedicated.py,13,Import of '_sym' is not used.
py/unused-import,py/unused-import,recommendation,,very-high,quality;maintainability;useless-code,cap646/batch20_dedicated.py,10,Import of '_addr' is not used.
